Date,Name,Symbol,Price,Market Cap,Circulating Supply
Historical Snapshot - 01 May 2016,Ethereum,ETH,$8.85,"$704,335,908.14","79,617,445"
Historical Snapshot - 01 May 2016,XRP,XRP,$0.006791,"$236,803,765.15","34,868,679,462"
Historical Snapshot - 01 May 2016,Litecoin,LTC,$3.71,"$168,960,222.47","45,600,826"
Historical Snapshot - 01 May 2016,Dash,DASH,$6.79,"$43,576,666.47","6,413,491"
Historical Snapshot - 01 May 2016,MaidSafeCoin,MAID,$0.05808,"$26,282,043.52","452,552,412"
Historical Snapshot - 01 May 2016,Dogecoin,DOGE,$0.0002261,"$23,547,329.92","104,144,897,082"
Historical Snapshot - 01 May 2016,NEM,XEM,$0.001606,"$14,453,072.80","8,999,999,999"
Historical Snapshot - 01 May 2016,Monero,XMR,$0.9143,"$10,748,812.43","11,756,414"
Historical Snapshot - 01 May 2016,Factom,FCT,$1.20,"$10,484,937.89","8,753,219"
Historical Snapshot - 01 May 2016,BitShares,BTS,$0.004058,"$10,367,705.79","2,554,610,000"
Historical Snapshot - 01 May 2016,Stellar,XLM,$0.001883,"$10,326,951.58","5,485,679,598"
Historical Snapshot - 01 May 2016,Peercoin,PPC,$0.4293,"$9,929,501.69","23,127,575"
Historical Snapshot - 01 May 2016,HyperSpace,AMP,$0.04562,"$8,431,461.67","184,800,000"
Historical Snapshot - 08 May 2016,Stellar,XLM,$0.001796,"$9,853,814.18","5,485,679,598"
Historical Snapshot - 08 May 2016,HyperSpace,AMP,$0.05239,"$9,681,639.96","184,800,000"
Historical Snapshot - 08 May 2016,Factom,FCT,$1.09,"$9,521,574.47","8,753,219"
Historical Snapshot - 08 May 2016,FedoraCoin,TIPS,$0.00002186,"$9,217,378.23","421,622,898,391"
Historical Snapshot - 08 May 2016,Emercoin,EMC,$0.2034,"$7,662,653.82","37,677,747"
Historical Snapshot - 08 May 2016,Steem,STEEM,$0.3102,"$7,156,505.86","23,067,070"
Historical Snapshot - 08 May 2016,YbCoin,YBC,$2.25,"$6,780,216.05","3,008,115"
Historical Snapshot - 08 May 2016,Nxt,NXT,$0.006751,"$6,751,343.56","999,997,096"
Historical Snapshot - 01 May 2016,Steem,STEEM,$0.466,"$7,814,072.10","16,769,100"
Historical Snapshot - 01 May 2016,YbCoin,YBC,$2.56,"$7,690,800.20","3,007,018"
Historical Snapshot - 01 May 2016,Emercoin,EMC,$0.1935,"$7,280,419.57","37,630,463"
Historical Snapshot - 01 May 2016,FedoraCoin,TIPS,$0.00001651,"$6,947,763.42","420,855,444,951"
Historical Snapshot - 01 May 2016,Nxt,NXT,$0.006944,"$6,944,125.84","999,997,096"
Historical Snapshot - 01 May 2016,Namecoin,NMC,$0.4262,"$6,051,260.25","14,198,500"
Historical Snapshot - 24 April 2016,Bitcoin,BTC,$458.55,"$7,093,731,097.95","15,469,750"
Historical Snapshot - 24 April 2016,Ethereum,ETH,$8.00,"$635,274,261.82","79,395,862"
Historical Snapshot - 24 April 2016,XRP,XRP,$0.007251,"$252,846,240.12","34,868,679,462"
Historical Snapshot - 24 April 2016,Litecoin,LTC,$3.63,"$165,243,125.22","45,498,576"
Historical Snapshot - 24 April 2016,Dash,DASH,$6.44,"$41,233,704.48","6,398,319"
Historical Snapshot - 24 April 2016,MaidSafeCoin,MAID,$0.07034,"$31,834,145.04","452,552,412"
Historical Snapshot - 24 April 2016,Dogecoin,DOGE,$0.0002267,"$23,587,009.22","104,057,607,362"
Historical Snapshot - 24 April 2016,NEM,XEM,$0.001533,"$13,798,409.49","8,999,999,999"
Historical Snapshot - 24 April 2016,Monero,XMR,$1.01,"$11,862,885.13","11,692,187"
Historical Snapshot - 24 April 2016,Factom,FCT,$1.30,"$11,337,782.72","8,753,219"
Historical Snapshot - 24 April 2016,BitShares,BTS,$0.004116,"$10,509,781.18","2,553,280,000"
Historical Snapshot - 24 April 2016,Stellar,XLM,$0.001912,"$10,490,296.44","5,485,679,598"
Historical Snapshot - 24 April 2016,Peercoin,PPC,$0.4417,"$10,214,171.63","23,124,802"
Historical Snapshot - 24 April 2016,HyperSpace,AMP,$0.05513,"$10,187,344.04","184,800,000"
Historical Snapshot - 24 April 2016,Feathercoin,FTC,$0.0655,"$9,720,782.14","148,407,000"
Historical Snapshot - 24 April 2016,Emercoin,EMC,$0.2188,"$8,219,462.64","37,570,233"
Historical Snapshot - 24 April 2016,FedoraCoin,TIPS,$0.0000177,"$7,436,265.58","420,069,802,180"
Historical Snapshot - 24 April 2016,Nxt,NXT,$0.007063,"$7,063,231.41","999,997,096"
Historical Snapshot - 24 April 2016,Bytecoin,BCN,$0.00003689,"$6,638,063.87","179,931,057,367"
Historical Snapshot - 24 April 2016,Namecoin,NMC,$0.454,"$6,422,794.88","14,147,300"
Historical Snapshot - 06 March 2016,Bitcoin,BTC,$407.71,"$6,232,667,417.05","15,287,125"
Historical Snapshot - 06 March 2016,Ethereum,ETH,$11.38,"$882,886,700.57","77,562,550"
Historical Snapshot - 06 March 2016,XRP,XRP,$0.00786,"$267,938,590.99","34,090,841,338"
Historical Snapshot - 06 March 2016,Litecoin,LTC,$3.22,"$144,323,374.14","44,798,026"
Historical Snapshot - 06 March 2016,MaidSafeCoin,MAID,$0.1043,"$47,222,404.72","452,552,412"
Historical Snapshot - 06 March 2016,Dash,DASH,$4.58,"$28,733,381.17","6,269,953"
Historical Snapshot - 06 March 2016,Dogecoin,DOGE,$0.0002211,"$22,859,343.00","103,378,839,217"
Historical Snapshot - 06 March 2016,Factom,FCT,$1.89,"$16,527,437.80","8,753,363"
Historical Snapshot - 06 March 2016,Monero,XMR,$1.20,"$13,502,748.68","11,224,987"
Historical Snapshot - 06 March 2016,BitShares,BTS,$0.005082,"$12,936,249.90","2,545,556,877"
Historical Snapshot - 06 March 2016,Peercoin,PPC,$0.4671,"$10,757,856.14","23,032,605"
Historical Snapshot - 06 March 2016,NEM,XEM,$0.001043,"$9,384,574.72","8,999,999,999"
Historical Snapshot - 06 March 2016,Stellar,XLM,$0.001938,"$9,376,762.90","4,837,356,606"
Historical Snapshot - 06 March 2016,Emercoin,EMC,$0.2002,"$7,450,582.73","37,223,022"
Historical Snapshot - 06 March 2016,Nxt,NXT,$0.007399,"$7,398,481.42","999,997,096"
Historical Snapshot - 06 March 2016,Agoras Tokens,AGRS,$0.1435,"$6,027,540.12","42,000,000"
Historical Snapshot - 06 March 2016,HyperSpace,AMP,$0.03261,"$6,026,895.12","184,800,000"
Historical Snapshot - 20 March 2016,Bitcoin,BTC,$413.76,"$6,346,553,665.99","15,338,900"
Historical Snapshot - 27 March 2016,Bitcoin,BTC,$426.77,"$6,557,036,225.33","15,364,500"
Historical Snapshot - 17 April 2016,Bitcoin,BTC,$427.40,"$6,600,877,700.77","15,444,300"
Historical Snapshot - 10 April 2016,Bitcoin,BTC,$421.56,"$6,499,541,847.79","15,417,675"
Historical Snapshot - 06 March 2016,Namecoin,NMC,$0.4214,"$5,809,109.85","13,784,050"
Historical Snapshot - 06 March 2016,YbCoin,YBC,$1.81,"$5,438,432.71","3,006,660"
Historical Snapshot - 06 March 2016,Bytecoin,BCN,$0.00003014,"$5,403,628.47","179,284,248,112"
Historical Snapshot - 20 March 2016,Ethereum,ETH,$10.32,"$807,254,965.26","78,224,052"
Historical Snapshot - 20 March 2016,XRP,XRP,$0.00796,"$274,132,004.93","34,439,870,367"
Historical Snapshot - 20 March 2016,Litecoin,LTC,$3.21,"$144,255,190.29","45,001,701"
Historical Snapshot - 20 March 2016,Dash,DASH,$6.12,"$38,640,112.33","6,309,019"
Historical Snapshot - 20 March 2016,MaidSafeCoin,MAID,$0.08368,"$37,868,694.07","452,552,412"
Historical Snapshot - 20 March 2016,Dogecoin,DOGE,$0.000214,"$22,166,741.23","103,572,881,015"
Historical Snapshot - 20 March 2016,Monero,XMR,$1.52,"$17,198,540.59","11,339,121"
Historical Snapshot - 20 March 2016,BitShares,BTS,$0.00556,"$14,167,579.50","2,548,052,203"
Historical Snapshot - 20 March 2016,Factom,FCT,$1.60,"$14,015,144.92","8,753,219"
Historical Snapshot - 20 March 2016,Stellar,XLM,$0.002088,"$11,456,436.70","5,485,679,598"
Historical Snapshot - 20 March 2016,NEM,XEM,$0.001239,"$11,146,673.93","8,999,999,999"
Historical Snapshot - 20 March 2016,Peercoin,PPC,$0.4626,"$10,664,855.20","23,056,026"
Historical Snapshot - 20 March 2016,Nxt,NXT,$0.008226,"$8,226,006.62","999,997,096"
Historical Snapshot - 20 March 2016,Emercoin,EMC,$0.2173,"$8,108,068.93","37,317,139"
Historical Snapshot - 27 March 2016,Ethereum,ETH,$10.42,"$818,049,037.00","78,513,606"
Historical Snapshot - 27 March 2016,XRP,XRP,$0.008029,"$276,505,142.56","34,439,870,367"
Historical Snapshot - 27 March 2016,Litecoin,LTC,$3.30,"$149,001,606.32","45,102,801"
Historical Snapshot - 27 March 2016,Dash,DASH,$7.05,"$44,599,540.88","6,325,208"
Historical Snapshot - 27 March 2016,MaidSafeCoin,MAID,$0.08748,"$39,588,864.05","452,552,412"
Historical Snapshot - 27 March 2016,Dogecoin,DOGE,$0.0002159,"$22,380,397.79","103,669,999,897"
Historical Snapshot - 27 March 2016,Monero,XMR,$1.53,"$17,496,533.62","11,428,925"
Historical Snapshot - 27 March 2016,BitShares,BTS,$0.006226,"$15,875,120.86","2,549,639,975"
Historical Snapshot - 27 March 2016,Factom,FCT,$1.72,"$15,035,988.66","8,753,219"
Historical Snapshot - 27 March 2016,NEM,XEM,$0.001454,"$13,085,556.91","8,999,999,999"
Historical Snapshot - 27 March 2016,Emercoin,EMC,$0.3286,"$12,278,988.63","37,368,116"
Historical Snapshot - 27 March 2016,Stellar,XLM,$0.002027,"$11,117,090.87","5,485,679,598"
Historical Snapshot - 27 March 2016,Peercoin,PPC,$0.4754,"$10,966,884.32","23,070,757"
Historical Snapshot - 27 March 2016,FedoraCoin,TIPS,$0.00002171,"$9,050,558.25","416,944,486,052"
Historical Snapshot - 17 April 2016,Ethereum,ETH,$9.31,"$737,045,001.36","79,174,694"
Historical Snapshot - 17 April 2016,XRP,XRP,$0.006499,"$226,618,931.95","34,868,679,462"
Historical Snapshot - 17 April 2016,Litecoin,LTC,$3.26,"$147,898,995.83","45,398,801"
Historical Snapshot - 17 April 2016,Dash,DASH,$6.40,"$40,828,203.42","6,382,434"
Historical Snapshot - 17 April 2016,MaidSafeCoin,MAID,$0.08011,"$36,252,627.74","452,552,412"
Historical Snapshot - 17 April 2016,Dogecoin,DOGE,$0.0002265,"$23,544,107.88","103,960,490,287"
Historical Snapshot - 17 April 2016,NEM,XEM,$0.0015,"$13,503,218.77","8,999,999,999"
Historical Snapshot - 17 April 2016,Factom,FCT,$1.44,"$12,574,604.94","8,753,219"
Historical Snapshot - 17 April 2016,Monero,XMR,$1.04,"$12,045,735.27","11,623,327"
Historical Snapshot - 17 April 2016,BitShares,BTS,$0.004447,"$11,351,716.26","2,552,590,000"
Historical Snapshot - 17 April 2016,Stellar,XLM,$0.001899,"$10,416,073.80","5,485,679,598"
Historical Snapshot - 17 April 2016,Peercoin,PPC,$0.426,"$9,846,455.83","23,112,105"
Historical Snapshot - 17 April 2016,Emercoin,EMC,$0.2437,"$9,146,547.36","37,538,205"
Historical Snapshot - 13 March 2016,Bitcoin,BTC,$414.06,"$6,340,695,059.34","15,313,300"
Historical Snapshot - 10 April 2016,Ethereum,ETH,$8.94,"$705,565,906.71","78,954,665"
Historical Snapshot - 10 April 2016,XRP,XRP,$0.005937,"$204,468,365.01","34,439,870,367"
Historical Snapshot - 10 April 2016,Litecoin,LTC,$3.23,"$146,184,957.08","45,300,726"
Historical Snapshot - 10 April 2016,Dash,DASH,$6.54,"$41,637,211.38","6,365,549"
Historical Snapshot - 10 April 2016,MaidSafeCoin,MAID,$0.06743,"$30,516,548.52","452,552,412"
Historical Snapshot - 10 April 2016,Dogecoin,DOGE,$0.0002042,"$21,208,834.37","103,863,567,043"
Historical Snapshot - 10 April 2016,BitShares,BTS,$0.005068,"$12,932,507.16","2,551,820,000"
Historical Snapshot - 10 April 2016,Monero,XMR,$1.10,"$12,669,217.12","11,561,331"
Historical Snapshot - 10 April 2016,NEM,XEM,$0.0014,"$12,601,745.08","8,999,999,999"
Historical Snapshot - 10 April 2016,HyperSpace,AMP,$0.06189,"$11,438,176.35","184,800,000"
Historical Snapshot - 10 April 2016,Factom,FCT,$1.23,"$10,743,542.96","8,753,219"
Historical Snapshot - 10 April 2016,Emercoin,EMC,$0.2834,"$10,612,955.12","37,450,005"
Historical Snapshot - 10 April 2016,Stellar,XLM,$0.001882,"$10,325,060.00","5,485,679,598"
Historical Snapshot - 10 April 2016,Peercoin,PPC,$0.4214,"$9,733,336.05","23,097,749"
Historical Snapshot - 20 March 2016,Namecoin,NMC,$0.4447,"$6,173,178.28","13,881,550"
Historical Snapshot - 20 March 2016,Bytecoin,BCN,$0.00003313,"$5,945,869.35","179,479,564,952"
Historical Snapshot - 20 March 2016,HyperSpace,AMP,$0.03176,"$5,869,216.96","184,800,000"
Historical Snapshot - 20 March 2016,Agoras Tokens,AGRS,$0.1279,"$5,369,712.35","42,000,000"
Historical Snapshot - 20 March 2016,GridCoin,GRC,$0.01411,"$5,282,223.31","374,311,891"
Historical Snapshot - 27 March 2016,Bytecoin,BCN,$0.00004665,"$8,377,381.16","179,573,947,563"
Historical Snapshot - 27 March 2016,Nxt,NXT,$0.007826,"$7,825,812.88","999,997,096"
Historical Snapshot - 27 March 2016,Namecoin,NMC,$0.4747,"$6,615,266.27","13,935,550"
Historical Snapshot - 27 March 2016,HyperSpace,AMP,$0.0347,"$6,413,361.11","184,800,000"
Historical Snapshot - 27 March 2016,Agoras Tokens,AGRS,$0.1363,"$5,724,974.16","42,000,000"
Historical Snapshot - 03 April 2016,Bitcoin,BTC,$420.90,"$6,477,833,347.26","15,390,275"
Historical Snapshot - 17 April 2016,FedoraCoin,TIPS,$0.00001894,"$7,941,505.16","419,296,891,836"
Historical Snapshot - 17 April 2016,HyperSpace,AMP,$0.04075,"$7,530,210.46","184,800,000"
Historical Snapshot - 17 April 2016,Nxt,NXT,$0.006941,"$6,941,341.20","999,997,096"
Historical Snapshot - 17 April 2016,Bytecoin,BCN,$0.00003841,"$6,907,176.99","179,843,214,469"
Historical Snapshot - 17 April 2016,Namecoin,NMC,$0.4304,"$6,066,976.76","14,094,800"
Historical Snapshot - 17 April 2016,Scotcoin,SCOT,$0.00564,"$5,639,634.56","1,000,000,000"
Historical Snapshot - 13 March 2016,Ethereum,ETH,$14.48,"$1,125,288,282.70","77,740,095"
Historical Snapshot - 13 March 2016,XRP,XRP,$0.008635,"$294,382,553.95","34,090,841,338"
Historical Snapshot - 13 March 2016,Litecoin,LTC,$3.31,"$148,492,696.08","44,897,076"
Historical Snapshot - 13 March 2016,MaidSafeCoin,MAID,$0.09448,"$42,759,198.75","452,552,412"
Historical Snapshot - 13 March 2016,Dash,DASH,$5.68,"$35,745,345.56","6,292,759"
Historical Snapshot - 13 March 2016,Dogecoin,DOGE,$0.0002446,"$25,315,182.86","103,475,775,457"
Historical Snapshot - 13 March 2016,Factom,FCT,$2.46,"$21,530,200.92","8,753,250"
Historical Snapshot - 13 March 2016,BitShares,BTS,$0.007267,"$18,510,276.16","2,547,182,197"
Historical Snapshot - 13 March 2016,Monero,XMR,$1.24,"$14,056,347.52","11,293,436"
Historical Snapshot - 13 March 2016,NEM,XEM,$0.001341,"$12,072,817.65","8,999,999,999"
Historical Snapshot - 13 March 2016,Stellar,XLM,$0.002177,"$11,941,577.55","5,485,679,598"
Historical Snapshot - 13 March 2016,Peercoin,PPC,$0.5158,"$11,885,873.59","23,043,461"
Historical Snapshot - 13 March 2016,FedoraCoin,TIPS,$0.00003923,"$11,017,184.07","280,846,322,360"
Historical Snapshot - 10 April 2016,FedoraCoin,TIPS,$0.00002221,"$9,295,931.21","418,516,689,334"
Historical Snapshot - 10 April 2016,Bytecoin,BCN,$0.000046,"$8,268,234.03","179,754,563,390"
Historical Snapshot - 10 April 2016,Nxt,NXT,$0.007518,"$7,518,420.05","999,997,096"
Historical Snapshot - 10 April 2016,Namecoin,NMC,$0.4271,"$5,996,105.98","14,040,750"
Historical Snapshot - 10 April 2016,Agoras Tokens,AGRS,$0.1362,"$5,718,937.22","42,000,000"
Historical Snapshot - 03 April 2016,Ethereum,ETH,$11.62,"$914,759,786.02","78,734,169"
Historical Snapshot - 03 April 2016,XRP,XRP,$0.007503,"$258,390,963.90","34,439,870,367"
Historical Snapshot - 03 April 2016,Litecoin,LTC,$3.26,"$147,484,119.83","45,203,326"
Historical Snapshot - 03 April 2016,Dash,DASH,$7.00,"$44,369,450.60","6,341,922"
Historical Snapshot - 03 April 2016,MaidSafeCoin,MAID,$0.08178,"$37,008,620.88","452,552,412"
Historical Snapshot - 03 April 2016,Dogecoin,DOGE,$0.0002212,"$22,952,795.74","103,766,675,950"
Historical Snapshot - 03 April 2016,HyperSpace,AMP,$0.102,"$18,856,121.87","184,800,000"
Historical Snapshot - 03 April 2016,Monero,XMR,$1.54,"$17,739,489.32","11,495,521"
Historical Snapshot - 03 April 2016,BitShares,BTS,$0.005941,"$15,155,311.57","2,550,891,891"
Historical Snapshot - 03 April 2016,Factom,FCT,$1.66,"$14,513,849.20","8,753,219"
Historical Snapshot - 03 April 2016,NEM,XEM,$0.00136,"$12,242,190.77","8,999,999,999"
Historical Snapshot - 03 April 2016,Stellar,XLM,$0.00221,"$12,125,298.77","5,485,679,598"
Historical Snapshot - 03 April 2016,Emercoin,EMC,$0.3221,"$12,050,986.25","37,412,082"
Historical Snapshot - 03 April 2016,Bytecoin,BCN,$0.0000629,"$11,300,257.18","179,667,922,925"
Historical Snapshot - 03 April 2016,Peercoin,PPC,$0.4539,"$10,480,159.58","23,087,188"
Historical Snapshot - 13 March 2016,Nxt,NXT,$0.009034,"$9,033,576.43","999,997,096"
Historical Snapshot - 13 March 2016,Emercoin,EMC,$0.2161,"$8,054,693.13","37,273,611"
Historical Snapshot - 13 March 2016,Agoras Tokens,AGRS,$0.1822,"$7,651,921.21","42,000,000"
Historical Snapshot - 13 March 2016,Namecoin,NMC,$0.5012,"$6,932,762.88","13,832,400"
Historical Snapshot - 13 March 2016,Bytecoin,BCN,$0.00003236,"$5,805,158.97","179,382,883,456"
Historical Snapshot - 13 March 2016,YbCoin,YBC,$1.84,"$5,519,198.21","3,006,662"
Historical Snapshot - 03 April 2016,Counterparty,XCP,$3.32,"$8,725,608.83","2,627,630"
Historical Snapshot - 03 April 2016,Nxt,NXT,$0.008151,"$8,151,155.51","999,997,096"
Historical Snapshot - 03 April 2016,FedoraCoin,TIPS,$0.0000177,"$7,395,645.08","417,716,373,770"
Historical Snapshot - 03 April 2016,Namecoin,NMC,$0.4489,"$6,278,283.24","13,986,850"
Historical Snapshot - 24 January 2016,Bitcoin,BTC,$402.97,"$6,093,789,879.14","15,122,150"
Historical Snapshot - 07 February 2016,Bitcoin,BTC,$376.62,"$5,718,025,977.03","15,182,475"
Historical Snapshot - 21 February 2016,Bitcoin,BTC,$438.80,"$6,686,296,147.82","15,237,750"
Historical Snapshot - 24 January 2016,XRP,XRP,$0.005219,"$175,044,671.31","33,537,439,933"
Historical Snapshot - 24 January 2016,Ethereum,ETH,$2.14,"$163,819,815.56","76,508,445"
Historical Snapshot - 24 January 2016,Litecoin,LTC,$3.18,"$140,583,376.22","44,194,698"
Historical Snapshot - 24 January 2016,Dash,DASH,$4.40,"$27,109,155.59","6,167,062"
Historical Snapshot - 24 January 2016,Dogecoin,DOGE,$0.0001932,"$19,860,109.39","102,803,169,367"
Historical Snapshot - 24 January 2016,Peercoin,PPC,$0.4167,"$9,558,437.96","22,937,300"
Historical Snapshot - 24 January 2016,Factom,FCT,$1.02,"$8,966,776.63","8,753,819"
Historical Snapshot - 24 January 2016,MaidSafeCoin,MAID,$0.01933,"$8,748,763.91","452,552,412"
Historical Snapshot - 24 January 2016,Stellar,XLM,$0.001723,"$8,336,340.93","4,837,356,606"
Historical Snapshot - 24 January 2016,BitShares,BTS,$0.003092,"$7,852,410.60","2,539,221,363"
Historical Snapshot - 24 January 2016,YbCoin,YBC,$2.47,"$7,423,599.37","3,006,598"
Historical Snapshot - 24 January 2016,Nxt,NXT,$0.007325,"$7,325,013.78","999,997,096"
Historical Snapshot - 24 January 2016,Monero,XMR,$0.6221,"$6,721,423.91","10,805,271"
Historical Snapshot - 24 January 2016,Bytecoin,BCN,$0.00003387,"$6,051,208.41","178,661,090,054"
Historical Snapshot - 24 January 2016,Namecoin,NMC,$0.4043,"$5,437,711.45","13,451,250"
Historical Snapshot - 07 February 2016,XRP,XRP,$0.008338,"$282,831,075.62","33,920,177,761"
Historical Snapshot - 07 February 2016,Ethereum,ETH,$2.96,"$227,838,725.16","76,859,905"
Historical Snapshot - 07 February 2016,Litecoin,LTC,$3.09,"$137,008,425.50","44,397,348"
Historical Snapshot - 07 February 2016,Dogecoin,DOGE,$0.0002851,"$29,359,873.53","102,996,805,129"
Historical Snapshot - 07 February 2016,Dash,DASH,$4.21,"$26,137,313.91","6,207,076"
Historical Snapshot - 07 February 2016,Peercoin,PPC,$0.4207,"$9,664,849.72","22,973,519"
Historical Snapshot - 07 February 2016,MaidSafeCoin,MAID,$0.02109,"$9,544,462.26","452,552,412"
Historical Snapshot - 07 February 2016,BitShares,BTS,$0.003666,"$9,314,632.58","2,540,631,892"
Historical Snapshot - 07 February 2016,Stellar,XLM,$0.001852,"$8,958,879.68","4,837,356,606"
Historical Snapshot - 07 February 2016,Nxt,NXT,$0.008757,"$8,756,743.46","999,997,096"
Historical Snapshot - 07 February 2016,Factom,FCT,$0.9656,"$8,452,814.42","8,753,720"
Historical Snapshot - 07 February 2016,YbCoin,YBC,$2.40,"$7,226,621.90","3,006,613"
Historical Snapshot - 07 February 2016,Emercoin,EMC,$0.194,"$7,167,567.32","36,940,613"
Historical Snapshot - 07 February 2016,Bytecoin,BCN,$0.00003737,"$6,684,806.88","178,876,352,850"
Historical Snapshot - 21 February 2016,Ethereum,ETH,$4.65,"$359,310,397.75","77,210,980"
Historical Snapshot - 21 February 2016,XRP,XRP,$0.0081,"$276,146,712.10","34,090,841,338"
Historical Snapshot - 21 February 2016,Litecoin,LTC,$3.46,"$154,494,996.11","44,596,676"
Historical Snapshot - 21 February 2016,Dogecoin,DOGE,$0.0002855,"$29,460,406.97","103,189,892,168"
Historical Snapshot - 21 February 2016,MaidSafeCoin,MAID,$0.05521,"$24,984,372.53","452,552,412"
Historical Snapshot - 21 February 2016,Dash,DASH,$4.00,"$24,969,430.52","6,238,558"
Historical Snapshot - 21 February 2016,Peercoin,PPC,$0.5077,"$11,679,589.81","23,004,020"
Historical Snapshot - 21 February 2016,BitShares,BTS,$0.00415,"$10,554,531.97","2,543,070,711"
Historical Snapshot - 21 February 2016,Stellar,XLM,$0.002157,"$10,434,691.27","4,837,356,606"
Historical Snapshot - 21 February 2016,Emercoin,EMC,$0.2423,"$8,950,219.03","36,940,613"
Historical Snapshot - 21 February 2016,Factom,FCT,$1.01,"$8,797,784.96","8,753,502"
Historical Snapshot - 21 February 2016,Monero,XMR,$0.7821,"$8,672,479.59","11,088,034"
Historical Snapshot - 21 February 2016,Nxt,NXT,$0.008249,"$8,248,670.29","999,997,096"
Historical Snapshot - 21 February 2016,Agoras Tokens,AGRS,$0.1685,"$7,076,933.92","42,000,000"
Historical Snapshot - 21 February 2016,YbCoin,YBC,$2.33,"$7,011,822.99","3,006,647"
Historical Snapshot - 10 January 2016,Bitcoin,BTC,$447.99,"$6,750,434,827.13","15,068,250"
Historical Snapshot - 24 January 2016,Emercoin,EMC,$0.1274,"$4,707,034.27","36,940,613"
Historical Snapshot - 24 January 2016,NEM,XEM,$0.0004134,"$3,720,339.94","8,999,999,999"
Historical Snapshot - 24 January 2016,VPNCoin,VASH,$0.008346,"$3,341,174.28","400,339,746"
Historical Snapshot - 24 January 2016,NuShares,NSR,$0.004032,"$3,322,624.59","824,067,737"
Historical Snapshot - 07 February 2016,VPNCoin,VASH,$0.01569,"$6,283,013.93","400,339,746"
Historical Snapshot - 07 February 2016,NEM,XEM,$0.0006062,"$5,455,544.51","8,999,999,999"
Historical Snapshot - 07 February 2016,Namecoin,NMC,$0.4015,"$5,449,388.80","13,572,400"
Historical Snapshot - 07 February 2016,Monero,XMR,$0.4794,"$5,248,070.40","10,947,015"
Historical Snapshot - 07 February 2016,Rubycoin,RBY,$0.1287,"$2,920,394.61","22,688,790"
Historical Snapshot - 21 February 2016,VPNCoin,VASH,$0.01585,"$6,343,693.03","400,339,746"
Historical Snapshot - 21 February 2016,Bytecoin,BCN,$0.00003381,"$6,054,484.25","179,083,350,098"
Historical Snapshot - 21 February 2016,NEM,XEM,$0.0006618,"$5,956,015.90","8,999,999,999"
Historical Snapshot - 21 February 2016,Namecoin,NMC,$0.4344,"$5,943,085.82","13,681,000"
Historical Snapshot - 10 January 2016,XRP,XRP,$0.005956,"$199,750,841.19","33,537,439,933"
Historical Snapshot - 10 January 2016,Litecoin,LTC,$3.54,"$155,590,615.73","43,992,895"
Historical Snapshot - 10 January 2016,Ethereum,ETH,$0.9992,"$76,097,622.22","76,156,210"
Historical Snapshot - 10 January 2016,Dash,DASH,$3.29,"$20,209,347.56","6,133,882"
Historical Snapshot - 10 January 2016,Dogecoin,DOGE,$0.0001668,"$17,113,888.24","102,608,443,130"
Historical Snapshot - 10 January 2016,Peercoin,PPC,$0.4159,"$9,525,077.03","22,904,563"
Historical Snapshot - 10 January 2016,Stellar,XLM,$0.001765,"$8,539,671.95","4,837,356,606"
Historical Snapshot - 10 January 2016,MaidSafeCoin,MAID,$0.017,"$7,693,157.93","452,552,412"
Historical Snapshot - 10 January 2016,BitShares,BTS,$0.003029,"$7,685,858.51","2,537,729,279"
Historical Snapshot - 10 January 2016,Nxt,NXT,$0.0064,"$6,400,114.43","999,997,096"
Historical Snapshot - 10 January 2016,Factom,FCT,$0.7174,"$6,280,052.62","8,753,873"
Historical Snapshot - 10 January 2016,Emercoin,EMC,$0.163,"$6,007,340.55","36,862,829"
Historical Snapshot - 10 January 2016,Bytecoin,BCN,$0.00003353,"$5,983,192.12","178,436,797,915"
Historical Snapshot - 10 January 2016,Namecoin,NMC,$0.4253,"$5,675,439.99","13,345,100"
Historical Snapshot - 10 January 2016,Monero,XMR,$0.4886,"$5,207,949.59","10,659,412"
Historical Snapshot - 10 January 2016,GridCoin,GRC,$0.008501,"$3,161,467.97","371,880,181"
Historical Snapshot - 10 January 2016,NuShares,NSR,$0.003604,"$2,988,201.23","829,128,215"
Historical Snapshot - 10 January 2016,Rubycoin,RBY,$0.1167,"$2,636,549.70","22,589,294"
Historical Snapshot - 10 January 2016,YbCoin,YBC,$0.7812,"$2,348,433.38","3,006,009"
Historical Snapshot - 17 January 2016,Bitcoin,BTC,$382.30,"$5,770,476,777.82","15,094,150"
Historical Snapshot - 28 February 2016,Bitcoin,BTC,$433.50,"$6,615,992,342.80","15,261,650"
Historical Snapshot - 31 January 2016,Bitcoin,BTC,$368.77,"$5,587,251,013.45","15,151,175"
Historical Snapshot - 17 January 2016,XRP,XRP,$0.005266,"$176,601,304.50","33,537,439,933"
Historical Snapshot - 17 January 2016,Litecoin,LTC,$3.03,"$133,438,085.99","44,094,382"
Historical Snapshot - 17 January 2016,Ethereum,ETH,$1.33,"$101,329,062.02","76,332,670"
Historical Snapshot - 17 January 2016,Dash,DASH,$4.95,"$30,466,572.18","6,150,529"
Historical Snapshot - 17 January 2016,Dogecoin,DOGE,$0.0001522,"$15,626,952.07","102,705,607,764"
Historical Snapshot - 17 January 2016,Peercoin,PPC,$0.4113,"$9,427,550.46","22,921,429"
