Date,Name,Symbol,Price,Market Cap,Circulating Supply,url
Historical Snapshot - 03 August 2014,Bitcoin,BTC,,"$7,683,526,402.30","13,096,925",https://coinmarketcap.com/historical/20140803/
Historical Snapshot - 20 July 2014,Bitcoin,BTC,,"$8,137,811,957.88","13,043,450",https://coinmarketcap.com/historical/20140720/
Historical Snapshot - 27 July 2014,Bitcoin,BTC,,"$7,761,284,408.63","13,069,400",https://coinmarketcap.com/historical/20140727/
Historical Snapshot - 23 March 2014,Bitcoin,BTC,,"$7,045,873,880.14","12,553,400",https://coinmarketcap.com/historical/20140323/
Historical Snapshot - 17 August 2014,Bitcoin,BTC,,"$6,468,997,837.38","13,153,850",https://coinmarketcap.com/historical/20140817/
Historical Snapshot - 13 July 2014,Bitcoin,BTC,,"$8,154,263,415.56","13,015,650",https://coinmarketcap.com/historical/20140713/
Historical Snapshot - 16 March 2014,Bitcoin,BTC,,"$7,903,421,902.06","12,523,050",https://coinmarketcap.com/historical/20140316/
Historical Snapshot - 02 March 2014,Bitcoin,BTC,,"$6,978,523,797.83","12,466,325",https://coinmarketcap.com/historical/20140302/
Historical Snapshot - 23 February 2014,Bitcoin,BTC,,"$7,534,325,957.59","12,436,575",https://coinmarketcap.com/historical/20140223/
Historical Snapshot - 09 March 2014,Bitcoin,BTC,,"$7,958,688,082.54","12,494,800",https://coinmarketcap.com/historical/20140309/
Historical Snapshot - 16 February 2014,Bitcoin,BTC,,"$7,650,358,897.33","12,406,725",https://coinmarketcap.com/historical/20140216/
Historical Snapshot - 02 February 2014,Bitcoin,BTC,,"$10,190,038,593.97","12,346,025",https://coinmarketcap.com/historical/20140202/
Historical Snapshot - 26 January 2014,Bitcoin,BTC,,"$10,902,798,992.81","12,315,650",https://coinmarketcap.com/historical/20140126/
Historical Snapshot - 09 February 2014,Bitcoin,BTC,,"$8,451,229,252.14","12,375,500",https://coinmarketcap.com/historical/20140209/
Historical Snapshot - 10 August 2014,Bitcoin,BTC,,"$7,757,400,138.78","13,124,525",https://coinmarketcap.com/historical/20140810/
Historical Snapshot - 12 January 2014,Bitcoin,BTC,,"$10,578,652,838.47","12,254,875",https://coinmarketcap.com/historical/20140112/
Historical Snapshot - 19 January 2014,Bitcoin,BTC,,"$10,699,504,355.93","12,284,725",https://coinmarketcap.com/historical/20140119/
Historical Snapshot - 05 January 2014,Bitcoin,BTC,,"$11,379,661,042.38","12,189,925",https://coinmarketcap.com/historical/20140105/
Historical Snapshot - 29 December 2013,Bitcoin,BTC,,"$9,082,103,472.45","12,189,925",https://coinmarketcap.com/historical/20131229/
Historical Snapshot - 08 December 2013,Bitcoin,BTC,,"$9,627,500,053.68","12,096,825",https://coinmarketcap.com/historical/20131208/
Historical Snapshot - 22 December 2013,Bitcoin,BTC,,"$7,505,757,333.43","12,161,375",https://coinmarketcap.com/historical/20131222/
Historical Snapshot - 15 December 2013,Bitcoin,BTC,,"$10,625,517,591.78","12,127,925",https://coinmarketcap.com/historical/20131215/
Historical Snapshot - 01 December 2013,Bitcoin,BTC,,"$11,531,708,652.96","12,064,350",https://coinmarketcap.com/historical/20131201/
Historical Snapshot - 17 November 2013,Bitcoin,BTC,,"$5,907,841,887.89","12,005,125",https://coinmarketcap.com/historical/20131117/
Historical Snapshot - 03 November 2013,Bitcoin,BTC,,"$2,568,713,147.70","11,944,725",https://coinmarketcap.com/historical/20131103/
Historical Snapshot - 10 November 2013,Bitcoin,BTC,,"$3,910,613,036.04","11,972,975",https://coinmarketcap.com/historical/20131110/
Historical Snapshot - 20 October 2013,Bitcoin,BTC,,"$2,073,319,147.25","11,874,000",https://coinmarketcap.com/historical/20131020/
Historical Snapshot - 13 October 2013,Bitcoin,BTC,,"$1,634,968,896.30","11,836,450",https://coinmarketcap.com/historical/20131013/
Historical Snapshot - 06 October 2013,Bitcoin,BTC,,"$1,522,686,975.00","11,803,775",https://coinmarketcap.com/historical/20131006/
Historical Snapshot - 27 October 2013,Bitcoin,BTC,,"$2,339,831,246.08","11,911,175",https://coinmarketcap.com/historical/20131027/
Historical Snapshot - 15 September 2013,Bitcoin,BTC,,"$1,526,085,088.84","11,705,800",https://coinmarketcap.com/historical/20130915/
Historical Snapshot - 22 September 2013,Bitcoin,BTC,,"$1,515,584,678.69","11,737,800",https://coinmarketcap.com/historical/20130922/
Historical Snapshot - 18 August 2013,Bitcoin,BTC,,"$1,313,544,012.50","11,573,075",https://coinmarketcap.com/historical/20130818/
Historical Snapshot - 24 November 2013,Bitcoin,BTC,,"$9,317,034,156.25","12,033,625",https://coinmarketcap.com/historical/20131124/
Historical Snapshot - 25 August 2013,Bitcoin,BTC,,"$1,417,199,162.92","11,605,825",https://coinmarketcap.com/historical/20130825/
Historical Snapshot - 08 September 2013,Bitcoin,BTC,,"$1,419,836,114.24","11,670,525",https://coinmarketcap.com/historical/20130908/
Historical Snapshot - 01 September 2013,Bitcoin,BTC,,"$1,610,215,304.37","11,639,550",https://coinmarketcap.com/historical/20130901/
Historical Snapshot - 29 September 2013,Bitcoin,BTC,,"$1,616,584,461.39","11,770,675",https://coinmarketcap.com/historical/20130929/
Historical Snapshot - 11 August 2013,Bitcoin,BTC,,"$1,211,789,250.00","11,540,850",https://coinmarketcap.com/historical/20130811/
Historical Snapshot - 28 July 2013,Bitcoin,BTC,,"$1,144,602,625.00","11,474,025",https://coinmarketcap.com/historical/20130728/
Historical Snapshot - 21 July 2013,Bitcoin,BTC,,"$1,038,799,169.95","11,445,900",https://coinmarketcap.com/historical/20130721/
Historical Snapshot - 04 August 2013,Bitcoin,BTC,,"$1,209,792,869.08","11,506,100",https://coinmarketcap.com/historical/20130804/
Historical Snapshot - 14 July 2013,Bitcoin,BTC,,"$1,080,918,189.52","11,415,175",https://coinmarketcap.com/historical/20130714/
Historical Snapshot - 30 June 2013,Bitcoin,BTC,,"$1,096,957,926.58","11,354,025",https://coinmarketcap.com/historical/20130630/
Historical Snapshot - 07 July 2013,Bitcoin,BTC,,"$848,838,935.56","11,384,475",https://coinmarketcap.com/historical/20130707/
Historical Snapshot - 09 June 2013,Bitcoin,BTC,,"$1,126,642,500.00","11,266,425",https://coinmarketcap.com/historical/20130609/
Historical Snapshot - 02 June 2013,Bitcoin,BTC,,"$1,373,839,383.45","11,234,075",https://coinmarketcap.com/historical/20130602/
Historical Snapshot - 23 June 2013,Bitcoin,BTC,,"$1,218,626,731.94","11,325,525",https://coinmarketcap.com/historical/20130623/
Historical Snapshot - 16 June 2013,Bitcoin,BTC,,"$1,124,306,468.29","11,298,425",https://coinmarketcap.com/historical/20130616/
Historical Snapshot - 26 May 2013,Bitcoin,BTC,,"$1,495,292,967.14","11,202,375",https://coinmarketcap.com/historical/20130526/
Historical Snapshot - 19 May 2013,Bitcoin,BTC,,"$1,363,205,019.90","11,174,725",https://coinmarketcap.com/historical/20130519/
Historical Snapshot - 12 May 2013,Bitcoin,BTC,,"$1,281,982,625.00","11,147,675",https://coinmarketcap.com/historical/20130512/
Historical Snapshot - 05 May 2013,Bitcoin,BTC,,"$1,288,693,216.22","11,118,050",https://coinmarketcap.com/historical/20130505/
