Date,Name,Symbol,Price,Market Cap,Circulating Supply,url
,Bitcoin,BTC,,"$616,452,744,533.28","18,615,875",https://coinmarketcap.com/historical/20210131/
,Bitcoin,BTC,,"$210,928,035,777.00","18,528,168",https://coinmarketcap.com/historical/20201011/
,Bitcoin,BTC,,"$337,336,592,123.07","18,557,937",https://coinmarketcap.com/historical/20201129/
,Bitcoin,BTC,,"$212,766,341,397.05","18,528,231",https://coinmarketcap.com/historical/20201018/
,Bitcoin,BTC,,"$199,646,001,248.20","18,528,168",https://coinmarketcap.com/historical/20200927/
,Bitcoin,BTC,,"$189,997,214,393.29","18,481,587",https://coinmarketcap.com/historical/20200906/
,Bitcoin,BTC,,"$197,687,817,851.48","18,528,168",https://coinmarketcap.com/historical/20201004/
,Bitcoin,BTC,,"$216,373,660,045.36","18,475,306",https://coinmarketcap.com/historical/20200830/
,Bitcoin,BTC,,"$190,870,759,062.08","18,488,500",https://coinmarketcap.com/historical/20200913/
,Bitcoin,BTC,,"$215,490,364,254.78","18,456,250",https://coinmarketcap.com/historical/20200809/
,Bitcoin,BTC,,"$203,936,136,729.63","18,449,725",https://coinmarketcap.com/historical/20200802/
,Bitcoin,BTC,,"$219,576,092,170.36","18,462,937",https://coinmarketcap.com/historical/20200816/
,Bitcoin,BTC,,"$169,360,219,986.11","18,437,143",https://coinmarketcap.com/historical/20200719/
,Bitcoin,BTC,,"$170,977,422,928.13","18,431,243",https://coinmarketcap.com/historical/20200712/
,Bitcoin,BTC,,"$241,444,607,827.29","18,528,231",https://coinmarketcap.com/historical/20201025/
,Bitcoin,BTC,,"$182,685,328,095.43","18,443,437",https://coinmarketcap.com/historical/20200726/
,Bitcoin,BTC,,"$167,181,726,153.66","18,424,375",https://coinmarketcap.com/historical/20200705/
,Bitcoin,BTC,,"$171,289,415,078.63","18,411,031",https://coinmarketcap.com/historical/20200621/
,Bitcoin,BTC,,"$172,763,239,787.20","18,404,937",https://coinmarketcap.com/historical/20200614/
,Bitcoin,BTC,,"$177,745,404,470.08","18,379,712",https://coinmarketcap.com/historical/20200517/
,Bitcoin,BTC,,"$163,358,189,150.98","18,360,075",https://coinmarketcap.com/historical/20200503/
,Bitcoin,BTC,,"$160,884,755,210.80","18,373,325",https://coinmarketcap.com/historical/20200510/
,Bitcoin,BTC,,"$173,997,151,929.68","18,390,875",https://coinmarketcap.com/historical/20200531/
,Bitcoin,BTC,,"$179,540,253,701.40","18,397,681",https://coinmarketcap.com/historical/20200607/
,Bitcoin,BTC,,"$161,610,414,642.63","18,384,943",https://coinmarketcap.com/historical/20200524/
,Bitcoin,BTC,,"$168,401,806,136.91","18,417,487",https://coinmarketcap.com/historical/20200628/
,Bitcoin,BTC,,"$140,903,867,572.59","18,347,175",https://coinmarketcap.com/historical/20200426/
,Bitcoin,BTC,,"$127,716,846,208.31","18,320,925",https://coinmarketcap.com/historical/20200412/
,Bitcoin,BTC,,"$98,530,059,889.97","18,272,312",https://coinmarketcap.com/historical/20200315/
,Bitcoin,BTC,,"$108,338,520,155.50","18,294,112",https://coinmarketcap.com/historical/20200329/
,Bitcoin,BTC,,"$124,328,853,511.62","18,307,537",https://coinmarketcap.com/historical/20200405/
,Bitcoin,BTC,,"$106,591,196,068.93","18,282,425",https://coinmarketcap.com/historical/20200322/
,Bitcoin,BTC,,"$156,238,987,739.91","18,246,987",https://coinmarketcap.com/historical/20200301/
,Bitcoin,BTC,,"$148,060,284,561.06","18,260,750",https://coinmarketcap.com/historical/20200308/
,Bitcoin,BTC,,"$131,815,853,850.00","18,334,687",https://coinmarketcap.com/historical/20200419/
,Bitcoin,BTC,,"$180,963,233,539.78","18,233,962",https://coinmarketcap.com/historical/20200223/
,Bitcoin,BTC,,"$181,017,665,264.46","18,221,237",https://coinmarketcap.com/historical/20200216/
,Bitcoin,BTC,,"$170,034,976,661.75","18,196,525",https://coinmarketcap.com/historical/20200202/
,Bitcoin,BTC,,"$158,194,319,734.80","18,170,212",https://coinmarketcap.com/historical/20200119/
,Bitcoin,BTC,,"$134,570,835,775.06","18,129,750",https://coinmarketcap.com/historical/20191229/
,Bitcoin,BTC,,"$156,322,174,637.23","18,183,700",https://coinmarketcap.com/historical/20200126/
,Bitcoin,BTC,,"$134,469,548,249.08","18,143,812",https://coinmarketcap.com/historical/20200105/
,Bitcoin,BTC,,"$148,752,956,965.75","18,157,225",https://coinmarketcap.com/historical/20200112/
,Bitcoin,BTC,,"$184,214,765,394.47","18,209,025",https://coinmarketcap.com/historical/20200209/
,Bitcoin,BTC,,"$129,481,424,647.56","18,103,462",https://coinmarketcap.com/historical/20191215/
,Bitcoin,BTC,,"$136,088,022,048.89","18,117,075",https://coinmarketcap.com/historical/20191222/
,Bitcoin,BTC,,"$136,847,419,895.98","18,091,112",https://coinmarketcap.com/historical/20191208/
,Bitcoin,BTC,,"$134,215,145,409.92","18,077,837",https://coinmarketcap.com/historical/20191201/
,Bitcoin,BTC,,"$163,364,406,731.87","18,040,300",https://coinmarketcap.com/historical/20191110/
