Date,Name,Symbol,Price,Market Cap,Circulating Supply,url
Historical Snapshot - 15 June 2014,Namecoin,NMC,,"$16,610,118.39","9,033,132",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Omni,OMNI,,"$12,228,024.14","619,478",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Startcoin,START,,"$10,705,045.56","42,232,400",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,BlackCoin,BLK,,"$9,023,648.67","74,544,672",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,MaidSafeCoin,MAID,,"$7,156,411.36","452,552,416",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,BitShares PTS,PTS,,"$7,117,805.04","1,642,621",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Counterparty,XCP,,"$6,471,128.10","2,649,229",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Neutrino,NTR,,"$4,806,110.85","210,281,472",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,XCurrency,XC,,"$4,330,793.72","5,512,765",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Quark,QRK,,"$4,231,939.17","247,936,960",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Monero,XMR,,"$3,863,689.13","1,435,227",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Vertcoin,VTC,,"$3,788,665.01","5,255,850",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 15 June 2014,Qora,QORA,,"$3,429,862.85","10,000,000,000",https://coinmarketcap.com/historical/20140615/
Historical Snapshot - 22 June 2014,Bitcoin,BTC,,"$7,788,611,993.35","12,932,025",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Litecoin,LTC,,"$288,634,374.98","29,533,704",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Nxt,NXT,,"$66,344,315.97","999,997,120",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Dash,DASH,,"$41,683,308.99","4,407,270",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Peercoin,PPC,,"$38,408,446.16","21,503,334",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,XRP,XRP,,"$32,729,685.56","7,817,889,792",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Dogecoin,DOGE,,"$28,678,383.88","83,821,330,432",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Namecoin,NMC,,"$17,313,762.30","9,092,032",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Bytecoin,BCN,,"$12,230,385.92","156,170,059,776",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Omni,OMNI,,"$10,132,890.48","619,478",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,BlackCoin,BLK,,"$9,910,765.23","74,572,408",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Neutrino,NTR,,"$7,527,670.32","210,336,096",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,BitShares PTS,PTS,,"$7,311,548.41","1,643,967",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Monero,XMR,,"$6,961,751.63","1,601,599",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,MaidSafeCoin,MAID,,"$6,362,881.89","452,552,416",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Counterparty,XCP,,"$4,894,980.45","2,649,215",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,XCurrency,XC,,"$3,903,563.72","5,513,703",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Quark,QRK,,"$3,392,290.23","247,957,520",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Startcoin,START,,"$3,140,588.14","42,585,560",https://coinmarketcap.com/historical/20140622/
Historical Snapshot - 22 June 2014,Zetacoin,ZET,,"$2,989,775.84","160,578,848",https://coinmarketcap.com/historical/20140622/
